144
143
105
93
90
90
90
89
89
88
87
85
84
84
79
75
72
72
71
69
69
64
62
62
62
62
59
55
55
50
50
50
49
48
48
48
47
47
46
45
43
42
41
41
41
40
39
37
34
34
33
33
32
32
32
31
31
31
31
31
29
29
29
29
28
28
27
26
26
26
25
25
24
24
23
23
23
22
21
21
21
19
19
19
19
19
17
17
17
17
16
16
16
16
16
16
16
16
16
16
16
15
15
15
15
15
15
15
14
14
14
14
14
14
14
13
13
13
12
12
12
12
12
12
12
12
11
11
11
11
11
11
11
11
10
10
10
10
10
10
10
10
10
10
10
9
9
9
9
9
9
9
9
9
9
8
8
8
8
8
8
8
8
8
8
8
8
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
5
5
5
5
5
5
5
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
