268
236
186
181
169
167
166
166
162
158
157
153
143
142
138
131
131
127
126
123
117
116
115
114
114
111
109
105
104
99
98
97
87
86
84
84
83
83
81
81
80
77
77
76
75
73
71
71
69
69
68
67
64
63
62
62
57
56
53
53
52
51
50
49
48
48
48
47
47
46
46
45
45
43
43
43
42
41
40
38
38
38
38
37
37
37
36
36
35
35
35
33
33
33
32
32
32
30
30
29
29
29
29
28
27
27
27
26
26
26
25
25
25
24
24
24
24
23
23
22
22
21
21
21
21
21
21
21
20
20
20
20
20
19
19
19
19
19
19
19
19
19
19
19
19
18
18
18
18
18
18
18
17
17
17
17
17
17
17
16
16
16
16
15
15
15
14
14
14
14
14
14
14
13
13
13
13
13
13
13
13
12
12
12
12
12
12
12
11
11
11
11
11
11
11
10
10
10
10
10
9
9
9
9
9
8
8
8
8
8
8
8
8
8
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
6
6
6
6
6
6
5
5
5
5
5
5
5
5
5
5
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
3
3
3
3
3
3
3
2
2
2
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
